invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax,total,date,time,payment,cogs,gross_margin_percentage,gross_income,rating
868-26-8249,C,Yangon,Normal,Female,Health_and_beauty,74.78,1,3.93,78.52,2019-03-23,13:04,Cash,74.59,4.7619,3.93,6.4
229-25-9750,B,Naypyitaw,Member,Female,Home_and_lifestyle,61.45,8,25.81,516.18,2019-01-12,20:09,Credit_card,490.37,4.7619,25.81,6.1
767-46-3961,B,Yangon,Normal,Female,Electronic_accessories,59.13,6,18.63,372.52,2019-02-27,19:47,Cash,353.89,4.7619,18.63,5.7
969-83-7743,B,Yangon,Member,Female,Electronic_accessories,24.18,1,1.27,25.39,2019-02-05,19:01,Ewallet,24.12,4.7619,1.27,6.2
850-58-3182,B,Yangon,Normal,Female,Home_and_lifestyle,32.18,1,1.69,33.79,2019-01-04,17:14,Credit_card,32.1,4.7619,1.69,7.3
743-20-8430,A,Mandalay,Member,Male,Electronic_accessories,55.55,6,17.5,349.96,2019-02-19,12:38,Cash,332.46,4.7619,17.5,7.7
341-87-8223,A,Mandalay,Member,Male,Electronic_accessories,53.46,2,5.61,112.27,2019-03-21,13:08,Cash,106.66,4.7619,5.61,9.5
210-12-5082,B,Yangon,Member,Male,Health_and_beauty,36.18,9,17.09,341.9,2019-01-18,10:18,Ewallet,324.81,4.7619,17.09,9.6
105-88-5268,C,Yangon,Normal,Male,Home_and_lifestyle,74.52,3,11.74,234.74,2019-02-16,17:17,Cash,223.0,4.7619,11.74,6.4
192-97-8080,B,Yangon,Member,Female,Electronic_accessories,41.97,2,4.41,88.14,2019-03-27,21:38,Cash,83.73,4.7619,4.41,6.0
495-56-9189,A,Yangon,Member,Male,Home_and_lifestyle,24.14,9,11.41,228.12,2019-03-30,11:01,Cash,216.71,4.7619,11.41,8.2
567-81-5536,A,Yangon,Normal,Male,Health_and_beauty,92.47,1,4.85,97.09,2019-02-27,18:59,Credit_card,92.24,4.7619,4.85,6.9
547-12-2209,C,Naypyitaw,Normal,Female,Home_and_lifestyle,94.08,5,24.7,493.92,2019-03-30,10:32,Credit_card,469.22,4.7619,24.7,9.9
271-19-1705,C,Yangon,Member,Male,Health_and_beauty,45.74,3,7.2,144.08,2019-01-23,15:31,Ewallet,136.88,4.7619,7.2,9.5
757-31-3323,A,Yangon,Member,Female,Home_and_lifestyle,78.99,7,29.03,580.58,2019-01-02,17:22,Cash,551.55,4.7619,29.03,9.7
336-36-7599,B,Naypyitaw,Normal,Female,Home_and_lifestyle,68.33,5,17.94,358.73,2019-01-13,12:32,Credit_card,340.79,4.7619,17.94,7.2
558-92-4173,C,Yangon,Normal,Male,Electronic_accessories,77.55,10,40.71,814.28,2019-02-17,16:49,Ewallet,773.57,4.7619,40.71,5.7
230-19-7128,C,Yangon,Member,Male,Electronic_accessories,68.7,9,32.46,649.22,2019-02-18,13:15,Credit_card,616.76,4.7619,32.46,7.9
159-14-3323,B,Naypyitaw,Normal,Female,Home_and_lifestyle,33.17,5,8.71,174.14,2019-02-26,18:50,Cash,165.43,4.7619,8.71,8.9
344-55-4406,B,Naypyitaw,Normal,Female,Home_and_lifestyle,48.55,2,5.1,101.95,2019-01-16,11:47,Credit_card,96.85,4.7619,5.1,9.3
778-58-9206,B,Naypyitaw,Normal,Female,Home_and_lifestyle,49.8,2,5.23,104.58,2019-03-16,15:47,Credit_card,99.35,4.7619,5.23,8.6
439-89-8700,A,Mandalay,Normal,Male,Electronic_accessories,72.43,6,22.82,456.31,2019-01-21,15:10,Credit_card,433.49,4.7619,22.82,5.5
527-35-7771,B,Naypyitaw,Member,Male,Electronic_accessories,61.22,8,25.71,514.25,2019-03-02,12:20,Credit_card,488.54,4.7619,25.71,9.9
885-85-9781,A,Mandalay,Member,Male,Home_and_lifestyle,65.19,2,6.85,136.9,2019-02-28,13:27,Cash,130.05,4.7619,6.85,6.1
628-16-6468,C,Yangon,Member,Female,Health_and_beauty,22.1,6,6.96,139.23,2019-01-01,13:08,Ewallet,132.27,4.7619,6.96,5.3
616-25-8359,C,Naypyitaw,Normal,Female,Electronic_accessories,74.88,2,7.86,157.25,2019-02-19,14:25,Cash,149.39,4.7619,7.86,5.2
561-95-7459,C,Yangon,Member,Female,Electronic_accessories,43.37,8,18.22,364.31,2019-01-06,16:04,Cash,346.09,4.7619,18.22,6.5
639-20-1935,C,Naypyitaw,Member,Male,Electronic_accessories,19.57,4,4.11,82.19,2019-02-07,20:36,Credit_card,78.08,4.7619,4.11,9.6
108-89-4835,C,Mandalay,Normal,Male,Home_and_lifestyle,45.06,3,7.1,141.94,2019-02-19,11:42,Credit_card,134.84,4.7619,7.1,5.0
481-35-4156,B,Yangon,Member,Female,Electronic_accessories,94.25,6,29.69,593.77,2019-02-25,17:49,Cash,564.08,4.7619,29.69,7.5
530-44-7352,A,Yangon,Member,Female,Health_and_beauty,53.08,6,16.72,334.4,2019-01-16,14:35,Credit_card,317.68,4.7619,16.72,7.6
743-25-3672,C,Mandalay,Normal,Male,Home_and_lifestyle,78.82,7,28.97,579.33,2019-02-12,22:21,Cash,550.36,4.7619,28.97,6.8
675-32-7790,B,Yangon,Normal,Female,Electronic_accessories,42.87,3,6.75,135.04,2019-01-01,19:37,Credit_card,128.29,4.7619,6.75,9.4
502-94-7844,C,Mandalay,Normal,Female,Electronic_accessories,21.96,3,3.46,69.17,2019-02-25,16:13,Cash,65.71,4.7619,3.46,9.9
399-69-1030,C,Mandalay,Normal,Female,Electronic_accessories,93.19,5,24.46,489.25,2019-01-18,14:08,Cash,464.79,4.7619,24.46,6.3
111-62-3759,C,Mandalay,Member,Female,Health_and_beauty,95.35,8,40.05,800.94,2019-03-31,20:30,Credit_card,760.89,4.7619,40.05,8.0
209-10-9693,A,Yangon,Normal,Female,Home_and_lifestyle,95.56,4,20.07,401.35,2019-02-02,13:57,Credit_card,381.28,4.7619,20.07,5.4
300-18-1368,A,Naypyitaw,Normal,Female,Health_and_beauty,67.78,8,28.47,569.35,2019-03-07,17:01,Credit_card,540.88,4.7619,28.47,6.8
519-85-2046,B,Mandalay,Member,Female,Health_and_beauty,22.85,6,7.2,143.96,2019-03-14,22:41,Credit_card,136.76,4.7619,7.2,9.7
939-13-2873,A,Naypyitaw,Normal,Male,Electronic_accessories,77.45,10,40.66,813.23,2019-03-16,10:31,Ewallet,772.57,4.7619,40.66,6.6
201-24-5052,B,Yangon,Normal,Female,Electronic_accessories,20.09,2,2.11,42.19,2019-01-28,16:57,Ewallet,40.08,4.7619,2.11,7.0
561-49-6198,C,Yangon,Member,Male,Home_and_lifestyle,5.33,9,2.52,50.37,2019-01-22,13:22,Credit_card,47.85,4.7619,2.52,7.0
522-97-2340,B,Yangon,Member,Female,Health_and_beauty,94.5,10,49.61,992.25,2019-01-27,15:23,Credit_card,942.64,4.7619,49.61,5.9
464-27-7652,A,Naypyitaw,Member,Male,Electronic_accessories,42.98,10,22.56,451.29,2019-02-13,13:49,Ewallet,428.73,4.7619,22.56,9.5
503-75-9240,C,Mandalay,Member,Male,Home_and_lifestyle,24.82,7,9.12,182.43,2019-03-11,21:37,Credit_card,173.31,4.7619,9.12,9.6
739-90-7919,B,Naypyitaw,Normal,Male,Home_and_lifestyle,69.53,4,14.6,292.03,2019-01-02,19:49,Cash,277.43,4.7619,14.6,7.4
992-21-2847,B,Naypyitaw,Member,Male,Health_and_beauty,90.02,6,28.36,567.13,2019-02-06,13:50,Credit_card,538.77,4.7619,28.36,8.2
547-16-1046,A,Mandalay,Member,Male,Home_and_lifestyle,20.12,9,9.51,190.13,2019-02-26,22:48,Cash,180.62,4.7619,9.51,8.5
649-89-2166,B,Mandalay,Member,Female,Electronic_accessories,47.11,9,22.26,445.19,2019-02-26,20:35,Ewallet,422.93,4.7619,22.26,9.5
844-69-5195,B,Naypyitaw,Member,Female,Health_and_beauty,36.68,1,1.93,38.51,2019-01-21,13:56,Credit_card,36.58,4.7619,1.93,6.8
307-43-1409,C,Naypyitaw,Member,Female,Electronic_accessories,6.09,4,1.28,25.58,2019-01-28,17:32,Cash,24.3,4.7619,1.28,8.9
911-19-1815,B,Mandalay,Member,Male,Home_and_lifestyle,21.53,8,9.04,180.85,2019-01-25,16:09,Credit_card,171.81,4.7619,9.04,9.2
832-34-8028,C,Yangon,Normal,Female,Electronic_accessories,12.01,2,1.26,25.22,2019-03-08,14:26,Ewallet,23.96,4.7619,1.26,6.0
674-51-7863,B,Naypyitaw,Normal,Male,Home_and_lifestyle,88.51,8,37.17,743.48,2019-02-05,16:11,Cash,706.31,4.7619,37.17,8.2
405-38-6411,C,Mandalay,Member,Female,Home_and_lifestyle,99.07,10,52.01,1040.23,2019-01-20,14:37,Cash,988.22,4.7619,52.01,6.5
190-34-8257,A,Naypyitaw,Member,Female,Health_and_beauty,72.42,2,7.6,152.08,2019-01-29,12:44,Ewallet,144.48,4.7619,7.6,5.5
811-33-7941,A,Naypyitaw,Member,Male,Electronic_accessories,95.73,1,5.03,100.52,2019-01-13,13:14,Cash,95.49,4.7619,5.03,6.8
607-31-2807,A,Yangon,Member,Female,Electronic_accessories,85.76,7,31.52,630.34,2019-01-11,22:28,Ewallet,598.82,4.7619,31.52,5.7
102-53-3232,B,Naypyitaw,Normal,Male,Health_and_beauty,16.04,2,1.68,33.68,2019-03-04,14:46,Ewallet,32.0,4.7619,1.68,9.1
808-24-5987,C,Mandalay,Member,Female,Health_and_beauty,34.42,5,9.04,180.71,2019-01-22,13:07,Cash,171.67,4.7619,9.04,7.2
917-92-9814,C,Naypyitaw,Member,Male,Electronic_accessories,62.08,8,26.07,521.47,2019-02-09,18:52,Credit_card,495.4,4.7619,26.07,6.0
158-71-7290,C,Mandalay,Member,Male,Health_and_beauty,82.36,9,38.91,778.3,2019-03-07,20:39,Ewallet,739.39,4.7619,38.91,6.6
458-10-9895,B,Naypyitaw,Normal,Male,Health_and_beauty,72.49,3,11.42,228.34,2019-03-19,22:02,Ewallet,216.92,4.7619,11.42,8.4
138-53-2762,A,Naypyitaw,Member,Female,Health_and_beauty,16.32,6,5.14,102.82,2019-03-13,11:43,Cash,97.68,4.7619,5.14,6.4
846-19-3057,A,Naypyitaw,Member,Female,Home_and_lifestyle,17.98,7,6.61,132.15,2019-04-01,11:22,Ewallet,125.54,4.7619,6.61,9.5
952-45-1795,C,Yangon,Member,Male,Health_and_beauty,81.53,8,34.24,684.85,2019-01-30,18:46,Credit_card,650.61,4.7619,34.24,9.7
657-35-5030,C,Mandalay,Member,Female,Health_and_beauty,53.41,3,8.41,168.24,2019-02-22,14:25,Ewallet,159.83,4.7619,8.41,6.8
802-15-6902,C,Mandalay,Normal,Female,Home_and_lifestyle,31.86,7,11.71,234.17,2019-01-20,18:07,Credit_card,222.46,4.7619,11.71,5.2
199-17-9692,C,Naypyitaw,Normal,Female,Home_and_lifestyle,21.61,4,4.54,90.76,2019-01-26,12:25,Cash,86.22,4.7619,4.54,8.1
961-46-8689,B,Naypyitaw,Normal,Female,Electronic_accessories,10.14,1,0.53,10.65,2019-02-24,10:17,Credit_card,10.12,4.7619,0.53,6.4
243-68-8544,A,Mandalay,Member,Female,Electronic_accessories,45.22,6,14.24,284.89,2019-03-11,14:44,Ewallet,270.65,4.7619,14.24,9.4
858-54-3408,A,Yangon,Member,Female,Electronic_accessories,92.74,5,24.34,486.88,2019-02-05,13:58,Ewallet,462.54,4.7619,24.34,7.8
104-29-9902,C,Mandalay,Member,Female,Electronic_accessories,84.61,7,31.09,621.88,2019-01-09,22:15,Credit_card,590.79,4.7619,31.09,5.2
592-25-6754,C,Mandalay,Member,Male,Electronic_accessories,97.62,4,20.5,410.0,2019-03-10,10:54,Cash,389.5,4.7619,20.5,7.3
971-80-2337,C,Naypyitaw,Normal,Male,Electronic_accessories,85.5,5,22.44,448.88,2019-02-13,15:08,Credit_card,426.44,4.7619,22.44,9.1
156-24-4651,A,Mandalay,Normal,Female,Health_and_beauty,28.09,1,1.47,29.49,2019-03-28,10:57,Ewallet,28.02,4.7619,1.47,9.1
328-19-4120,A,Mandalay,Member,Male,Electronic_accessories,18.07,8,7.59,151.79,2019-01-20,21:15,Credit_card,144.2,4.7619,7.59,8.5
469-47-5619,C,Naypyitaw,Member,Male,Home_and_lifestyle,20.59,7,7.57,151.34,2019-03-22,21:54,Cash,143.77,4.7619,7.57,5.6
636-82-8628,A,Yangon,Member,Male,Electronic_accessories,94.87,10,49.81,996.14,2019-01-13,10:45,Credit_card,946.33,4.7619,49.81,8.8
729-51-1590,B,Yangon,Member,Female,Health_and_beauty,72.25,6,22.76,455.18,2019-02-21,18:11,Cash,432.42,4.7619,22.76,6.6
399-22-2152,C,Mandalay,Normal,Male,Home_and_lifestyle,16.49,10,8.66,173.14,2019-02-06,19:08,Ewallet,164.48,4.7619,8.66,5.5
692-54-1543,B,Naypyitaw,Normal,Female,Electronic_accessories,5.04,1,0.26,5.29,2019-02-12,21:58,Credit_card,5.03,4.7619,0.26,9.5
769-76-4907,A,Yangon,Normal,Male,Electronic_accessories,70.37,10,36.94,738.89,2019-01-25,14:17,Ewallet,701.95,4.7619,36.94,6.4
839-87-4757,B,Naypyitaw,Member,Female,Home_and_lifestyle,81.25,10,42.66,853.12,2019-03-28,16:12,Credit_card,810.46,4.7619,42.66,10.0
205-73-8754,A,Yangon,Normal,Female,Electronic_accessories,81.38,5,21.36,427.25,2019-02-21,11:56,Credit_card,405.89,4.7619,21.36,5.3
475-51-5620,B,Mandalay,Normal,Male,Health_and_beauty,79.52,4,16.7,333.98,2019-01-23,20:11,Credit_card,317.28,4.7619,16.7,5.1
701-12-7879,C,Yangon,Member,Female,Electronic_accessories,28.11,2,2.95,59.03,2019-01-13,10:50,Ewallet,56.08,4.7619,2.95,8.0
756-28-1133,B,Yangon,Member,Male,Electronic_accessories,38.13,1,2.0,40.04,2019-02-20,14:12,Ewallet,38.04,4.7619,2.0,9.9
901-41-2335,C,Mandalay,Member,Male,Electronic_accessories,61.29,10,32.18,643.54,2019-03-09,12:19,Cash,611.36,4.7619,32.18,9.7
721-64-6425,B,Naypyitaw,Normal,Male,Home_and_lifestyle,32.34,3,5.09,101.87,2019-02-11,13:01,Ewallet,96.78,4.7619,5.09,9.2
664-96-5046,A,Naypyitaw,Member,Male,Home_and_lifestyle,25.45,3,4.01,80.17,2019-01-16,18:47,Credit_card,76.16,4.7619,4.01,8.6
351-83-9674,A,Yangon,Normal,Female,Electronic_accessories,63.18,4,13.27,265.36,2019-03-20,11:53,Credit_card,252.09,4.7619,13.27,7.3
928-78-5919,B,Yangon,Normal,Male,Electronic_accessories,79.1,7,29.07,581.38,2019-03-13,18:12,Cash,552.31,4.7619,29.07,5.3
105-89-1619,A,Mandalay,Normal,Male,Electronic_accessories,58.55,10,30.74,614.77,2019-02-09,16:23,Ewallet,584.03,4.7619,30.74,5.2
717-33-4509,B,Naypyitaw,Normal,Female,Health_and_beauty,77.95,8,32.74,654.78,2019-02-25,20:45,Ewallet,622.04,4.7619,32.74,6.8
746-36-5956,A,Yangon,Normal,Female,Electronic_accessories,78.03,2,8.19,163.86,2019-02-21,11:01,Cash,155.67,4.7619,8.19,5.1
286-42-2433,A,Mandalay,Normal,Female,Home_and_lifestyle,55.64,3,8.76,175.27,2019-01-24,16:16,Credit_card,166.51,4.7619,8.76,9.5
539-92-9346,C,Naypyitaw,Member,Female,Electronic_accessories,86.98,8,36.53,730.63,2019-02-08,17:38,Credit_card,694.1,4.7619,36.53,5.8
656-72-9185,C,Naypyitaw,Normal,Male,Home_and_lifestyle,28.77,6,9.06,181.25,2019-02-25,20:12,Ewallet,172.19,4.7619,9.06,5.4
675-21-8417,C,Yangon,Normal,Male,Health_and_beauty,96.21,6,30.31,606.12,2019-03-01,17:27,Cash,575.81,4.7619,30.31,8.4
913-13-8666,C,Mandalay,Normal,Male,Health_and_beauty,34.44,4,7.23,144.65,2019-03-26,22:17,Credit_card,137.42,4.7619,7.23,6.7
815-99-8859,B,Mandalay,Normal,Female,Health_and_beauty,81.56,6,25.69,513.83,2019-03-11,15:39,Credit_card,488.14,4.7619,25.69,6.0
727-14-5000,A,Mandalay,Member,Male,Health_and_beauty,37.04,6,11.67,233.35,2019-02-16,22:38,Ewallet,221.68,4.7619,11.67,9.4
982-41-7475,C,Naypyitaw,Normal,Male,Electronic_accessories,96.78,6,30.49,609.71,2019-01-08,15:41,Ewallet,579.22,4.7619,30.49,8.5
839-46-3266,A,Yangon,Member,Female,Home_and_lifestyle,47.37,6,14.92,298.43,2019-03-11,12:11,Credit_card,283.51,4.7619,14.92,8.8
682-74-5713,B,Mandalay,Member,Female,Home_and_lifestyle,30.41,5,7.98,159.65,2019-02-02,14:01,Cash,151.67,4.7619,7.98,6.8
515-31-3746,C,Yangon,Member,Male,Home_and_lifestyle,46.87,6,14.76,295.28,2019-01-14,11:37,Credit_card,280.52,4.7619,14.76,9.5
405-59-1117,B,Mandalay,Normal,Male,Home_and_lifestyle,84.06,8,35.3,706.1,2019-01-13,21:05,Cash,670.8,4.7619,35.3,7.1
391-53-1871,B,Yangon,Normal,Male,Home_and_lifestyle,38.29,9,18.09,361.84,2019-01-08,14:37,Credit_card,343.75,4.7619,18.09,6.0
845-24-4826,B,Naypyitaw,Member,Female,Health_and_beauty,82.53,5,21.66,433.28,2019-01-27,11:34,Ewallet,411.62,4.7619,21.66,7.3
478-46-8240,C,Mandalay,Member,Male,Home_and_lifestyle,59.91,3,9.44,188.72,2019-01-02,14:41,Cash,179.28,4.7619,9.44,8.8
878-22-2789,C,Mandalay,Normal,Female,Electronic_accessories,70.35,5,18.47,369.34,2019-02-17,16:18,Credit_card,350.87,4.7619,18.47,9.4
577-46-4087,B,Mandalay,Normal,Female,Health_and_beauty,96.48,6,30.39,607.82,2019-03-13,19:26,Credit_card,577.43,4.7619,30.39,5.5
706-57-6012,C,Naypyitaw,Member,Male,Home_and_lifestyle,60.1,9,28.4,567.95,2019-02-11,11:18,Credit_card,539.55,4.7619,28.4,8.3
652-14-3545,C,Naypyitaw,Member,Female,Electronic_accessories,42.1,5,11.05,221.03,2019-01-15,13:10,Credit_card,209.98,4.7619,11.05,7.0
591-78-2009,C,Mandalay,Normal,Female,Home_and_lifestyle,57.2,2,6.01,120.12,2019-01-11,16:21,Ewallet,114.11,4.7619,6.01,7.8
348-58-6462,B,Yangon,Normal,Male,Electronic_accessories,99.7,1,5.23,104.69,2019-01-05,11:09,Cash,99.46,4.7619,5.23,8.9
858-56-7130,A,Naypyitaw,Member,Male,Electronic_accessories,5.67,2,0.6,11.91,2019-02-07,22:28,Cash,11.31,4.7619,0.6,9.0
813-79-7866,A,Mandalay,Normal,Male,Home_and_lifestyle,38.3,1,2.01,40.21,2019-03-06,10:05,Ewallet,38.2,4.7619,2.01,7.6
256-66-8808,B,Mandalay,Normal,Male,Home_and_lifestyle,69.25,1,3.64,72.71,2019-03-13,17:59,Credit_card,69.07,4.7619,3.64,7.9
